2025-10-24 00:25:42 [http-nio-0.0.0.0-8080-exec-2] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/aulas/professor/1/proxima | IP: 192.168.18.6
2025-10-24 00:25:42 [http-nio-0.0.0.0-8080-exec-2] ERROR c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 404 | Duration: 5ms | URI: /api/aulas/professor/1/proxima
2025-10-24 00:25:42 [http-nio-0.0.0.0-8080-exec-4] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/aulas/professor/1/proxima | IP: 192.168.18.6
2025-10-24 00:25:42 [http-nio-0.0.0.0-8080-exec-4] ERROR c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 404 | Duration: 3ms | URI: /api/aulas/professor/1/proxima
2025-10-24 00:27:37 [http-nio-0.0.0.0-8080-exec-6] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/avisos | IP: 0:0:0:0:0:0:0:1
2025-10-24 00:27:37 [http-nio-0.0.0.0-8080-exec-6] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 4ms | URI: /api/avisos
2025-10-24 00:27:42 [http-nio-0.0.0.0-8080-exec-2] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: POST | URI: /api/cursos | IP: 192.168.18.6
2025-10-24 00:27:42 [http-nio-0.0.0.0-8080-exec-2] INFO  c.ifclass.ifclass.util.log.AppLogger - CRUD_SUCCESS | Entidade: Curso | Operação: CRIACAO | Detalhes: ID: 2, Nome: asdadsad
2025-10-24 00:27:42 [http-nio-0.0.0.0-8080-exec-2] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 201 | Duration: 20ms | URI: /api/cursos
2025-10-24 00:27:42 [http-nio-0.0.0.0-8080-exec-4] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/cursos | IP: 192.168.18.6
2025-10-24 00:27:42 [http-nio-0.0.0.0-8080-exec-4] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 12ms | URI: /api/cursos
2025-10-24 00:30:06 [http-nio-0.0.0.0-8080-exec-1] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/avisos | IP: 0:0:0:0:0:0:0:1
2025-10-24 00:30:06 [http-nio-0.0.0.0-8080-exec-1] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 3ms | URI: /api/avisos
2025-10-24 00:31:17 [http-nio-0.0.0.0-8080-exec-7] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/turmas | IP: 192.168.18.6
2025-10-24 00:31:17 [http-nio-0.0.0.0-8080-exec-8] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/disciplinas | IP: 192.168.18.6
2025-10-24 00:31:17 [http-nio-0.0.0.0-8080-exec-2] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/aulas | IP: 192.168.18.6
2025-10-24 00:31:17 [http-nio-0.0.0.0-8080-exec-4] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/usuarios/listar/professores | IP: 192.168.18.6
2025-10-24 00:31:17 [http-nio-0.0.0.0-8080-exec-8] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 4ms | URI: /api/disciplinas
2025-10-24 00:31:17 [http-nio-0.0.0.0-8080-exec-2] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 5ms | URI: /api/aulas
2025-10-24 00:31:17 [http-nio-0.0.0.0-8080-exec-7] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 5ms | URI: /api/turmas
2025-10-24 00:31:17 [http-nio-0.0.0.0-8080-exec-4] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 21ms | URI: /api/usuarios/listar/professores
2025-10-24 00:34:45 [http-nio-0.0.0.0-8080-exec-2] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/aulas | IP: 192.168.18.6
2025-10-24 00:34:45 [http-nio-0.0.0.0-8080-exec-2] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 4ms | URI: /api/aulas
2025-10-24 00:35:03 [http-nio-0.0.0.0-8080-exec-7] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/avisos | IP: 0:0:0:0:0:0:0:1
2025-10-24 00:35:03 [http-nio-0.0.0.0-8080-exec-7] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 4ms | URI: /api/avisos
2025-10-24 00:35:04 [http-nio-0.0.0.0-8080-exec-4] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/aulas/hoje | IP: 192.168.18.6
2025-10-24 00:35:04 [http-nio-0.0.0.0-8080-exec-4] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 6ms | URI: /api/aulas/hoje
2025-10-24 00:35:08 [http-nio-0.0.0.0-8080-exec-1] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/avisos | IP: 0:0:0:0:0:0:0:1
2025-10-24 00:35:08 [http-nio-0.0.0.0-8080-exec-1] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 5ms | URI: /api/avisos
2025-10-24 00:35:11 [http-nio-0.0.0.0-8080-exec-9] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/aulas/professor/1/data/2025-10-24 | IP: 192.168.18.6
2025-10-24 00:35:11 [http-nio-0.0.0.0-8080-exec-9] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 4ms | URI: /api/aulas/professor/1/data/2025-10-24
2025-10-24 00:35:11 [http-nio-0.0.0.0-8080-exec-6] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/aulas/professor/1/data/2025-10-24 | IP: 192.168.18.6
2025-10-24 00:35:11 [http-nio-0.0.0.0-8080-exec-2] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/avisos | IP: 0:0:0:0:0:0:0:1
2025-10-24 00:35:11 [http-nio-0.0.0.0-8080-exec-6] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 4ms | URI: /api/aulas/professor/1/data/2025-10-24
2025-10-24 00:35:11 [http-nio-0.0.0.0-8080-exec-2] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 4ms | URI: /api/avisos
2025-10-24 00:35:11 [http-nio-0.0.0.0-8080-exec-8] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/aulas/professor/1/data/2025-10-24 | IP: 192.168.18.6
2025-10-24 00:35:11 [http-nio-0.0.0.0-8080-exec-8] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 9ms | URI: /api/aulas/professor/1/data/2025-10-24
2025-10-24 00:35:11 [http-nio-0.0.0.0-8080-exec-4] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/aulas/professor/1/proxima | IP: 192.168.18.6
2025-10-24 00:35:11 [http-nio-0.0.0.0-8080-exec-4] ERROR c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 404 | Duration: 4ms | URI: /api/aulas/professor/1/proxima
2025-10-24 00:35:11 [http-nio-0.0.0.0-8080-exec-1] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/aulas/professor/1/proxima | IP: 192.168.18.6
2025-10-24 00:35:11 [http-nio-0.0.0.0-8080-exec-1] ERROR c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 404 | Duration: 4ms | URI: /api/aulas/professor/1/proxima
2025-10-24 00:35:11 [http-nio-0.0.0.0-8080-exec-5] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/aulas/professor/1/proxima | IP: 192.168.18.6
2025-10-24 00:35:11 [http-nio-0.0.0.0-8080-exec-5] ERROR c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 404 | Duration: 4ms | URI: /api/aulas/professor/1/proxima
2025-10-24 00:35:41 [http-nio-0.0.0.0-8080-exec-3] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/aulas/professor/1 | IP: 192.168.18.6
2025-10-24 00:35:41 [http-nio-0.0.0.0-8080-exec-3] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 7ms | URI: /api/aulas/professor/1
2025-10-24 00:36:13 [http-nio-0.0.0.0-8080-exec-9] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/blocos | IP: 192.168.18.6
2025-10-24 00:36:13 [http-nio-0.0.0.0-8080-exec-9] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 2ms | URI: /api/blocos
2025-10-24 00:36:13 [http-nio-0.0.0.0-8080-exec-3] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/turmas | IP: 192.168.18.6
2025-10-24 00:36:13 [http-nio-0.0.0.0-8080-exec-6] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/usuarios/listar/professores | IP: 192.168.18.6
2025-10-24 00:36:13 [http-nio-0.0.0.0-8080-exec-2] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/disciplinas | IP: 192.168.18.6
2025-10-24 00:36:13 [http-nio-0.0.0.0-8080-exec-7] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/aulas/professor/1 | IP: 192.168.18.6
2025-10-24 00:36:13 [http-nio-0.0.0.0-8080-exec-2] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 1ms | URI: /api/disciplinas
2025-10-24 00:36:13 [http-nio-0.0.0.0-8080-exec-3] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 3ms | URI: /api/turmas
2025-10-24 00:36:13 [http-nio-0.0.0.0-8080-exec-7] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 3ms | URI: /api/aulas/professor/1
2025-10-24 00:36:13 [http-nio-0.0.0.0-8080-exec-6] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 8ms | URI: /api/usuarios/listar/professores
2025-10-24 00:40:54 [http-nio-0.0.0.0-8080-exec-1] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/blocos | IP: 192.168.18.6
2025-10-24 00:40:54 [http-nio-0.0.0.0-8080-exec-8] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/disciplinas | IP: 192.168.18.6
2025-10-24 00:40:54 [http-nio-0.0.0.0-8080-exec-4] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/usuarios/listar/professores | IP: 192.168.18.6
2025-10-24 00:40:54 [http-nio-0.0.0.0-8080-exec-10] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/turmas | IP: 192.168.18.6
2025-10-24 00:40:54 [http-nio-0.0.0.0-8080-exec-8] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 1ms | URI: /api/disciplinas
2025-10-24 00:40:54 [http-nio-0.0.0.0-8080-exec-5] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/aulas/professor/1 | IP: 192.168.18.6
2025-10-24 00:40:54 [http-nio-0.0.0.0-8080-exec-1] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 7ms | URI: /api/blocos
2025-10-24 00:40:54 [http-nio-0.0.0.0-8080-exec-10] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 7ms | URI: /api/turmas
2025-10-24 00:40:54 [http-nio-0.0.0.0-8080-exec-4] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 10ms | URI: /api/usuarios/listar/professores
2025-10-24 00:40:54 [http-nio-0.0.0.0-8080-exec-5] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 6ms | URI: /api/aulas/professor/1
2025-10-24 00:41:45 [http-nio-0.0.0.0-8080-exec-8] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/blocos | IP: 192.168.18.6
2025-10-24 00:41:45 [http-nio-0.0.0.0-8080-exec-1] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/turmas | IP: 192.168.18.6
2025-10-24 00:41:45 [http-nio-0.0.0.0-8080-exec-8] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 1ms | URI: /api/blocos
2025-10-24 00:41:45 [http-nio-0.0.0.0-8080-exec-10] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/disciplinas | IP: 192.168.18.6
2025-10-24 00:41:45 [http-nio-0.0.0.0-8080-exec-5] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/aulas/professor/1 | IP: 192.168.18.6
2025-10-24 00:41:45 [http-nio-0.0.0.0-8080-exec-4] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/usuarios/listar/professores | IP: 192.168.18.6
2025-10-24 00:41:45 [http-nio-0.0.0.0-8080-exec-1] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 4ms | URI: /api/turmas
2025-10-24 00:41:45 [http-nio-0.0.0.0-8080-exec-10] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 3ms | URI: /api/disciplinas
2025-10-24 00:41:45 [http-nio-0.0.0.0-8080-exec-5] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 5ms | URI: /api/aulas/professor/1
2025-10-24 00:41:45 [http-nio-0.0.0.0-8080-exec-4] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 9ms | URI: /api/usuarios/listar/professores
2025-10-24 00:42:03 [http-nio-0.0.0.0-8080-exec-1] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/usuarios/listar/professores | IP: 192.168.18.6
2025-10-24 00:42:03 [http-nio-0.0.0.0-8080-exec-8] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/blocos | IP: 192.168.18.6
2025-10-24 00:42:03 [http-nio-0.0.0.0-8080-exec-5] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/disciplinas | IP: 192.168.18.6
2025-10-24 00:42:03 [http-nio-0.0.0.0-8080-exec-10] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/turmas | IP: 192.168.18.6
2025-10-24 00:42:03 [http-nio-0.0.0.0-8080-exec-4] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/aulas/professor/1 | IP: 192.168.18.6
2025-10-24 00:42:03 [http-nio-0.0.0.0-8080-exec-8] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 1ms | URI: /api/blocos
2025-10-24 00:42:03 [http-nio-0.0.0.0-8080-exec-5] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 1ms | URI: /api/disciplinas
2025-10-24 00:42:03 [http-nio-0.0.0.0-8080-exec-10] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 3ms | URI: /api/turmas
2025-10-24 00:42:03 [http-nio-0.0.0.0-8080-exec-1] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 5ms | URI: /api/usuarios/listar/professores
2025-10-24 00:42:03 [http-nio-0.0.0.0-8080-exec-4] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 9ms | URI: /api/aulas/professor/1
2025-10-24 00:44:10 [http-nio-0.0.0.0-8080-exec-9] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/turmas | IP: 192.168.18.6
2025-10-24 00:44:10 [http-nio-0.0.0.0-8080-exec-7] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/blocos | IP: 192.168.18.6
2025-10-24 00:44:10 [http-nio-0.0.0.0-8080-exec-6] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/usuarios/listar/professores | IP: 192.168.18.6
2025-10-24 00:44:10 [http-nio-0.0.0.0-8080-exec-3] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/disciplinas | IP: 192.168.18.6
2025-10-24 00:44:10 [http-nio-0.0.0.0-8080-exec-2] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/aulas/professor/1 | IP: 192.168.18.6
2025-10-24 00:44:10 [http-nio-0.0.0.0-8080-exec-7] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 2ms | URI: /api/blocos
2025-10-24 00:44:10 [http-nio-0.0.0.0-8080-exec-3] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 1ms | URI: /api/disciplinas
2025-10-24 00:44:10 [http-nio-0.0.0.0-8080-exec-9] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 4ms | URI: /api/turmas
2025-10-24 00:44:10 [http-nio-0.0.0.0-8080-exec-2] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 3ms | URI: /api/aulas/professor/1
2025-10-24 00:44:10 [http-nio-0.0.0.0-8080-exec-6] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 17ms | URI: /api/usuarios/listar/professores
2025-10-24 00:46:46 [http-nio-0.0.0.0-8080-exec-3] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/cursos | IP: 192.168.18.6
2025-10-24 00:46:46 [http-nio-0.0.0.0-8080-exec-3] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 13ms | URI: /api/cursos
2025-10-24 00:46:47 [http-nio-0.0.0.0-8080-exec-2] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/cursos | IP: 192.168.18.6
2025-10-24 00:46:47 [http-nio-0.0.0.0-8080-exec-2] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 2ms | URI: /api/cursos
2025-10-24 00:46:47 [http-nio-0.0.0.0-8080-exec-6] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/disciplinas | IP: 192.168.18.6
2025-10-24 00:46:47 [http-nio-0.0.0.0-8080-exec-6] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 7ms | URI: /api/disciplinas
2025-10-24 00:46:54 [http-nio-0.0.0.0-8080-exec-5] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: POST | URI: /api/disciplinas | IP: 192.168.18.6
2025-10-24 00:46:54 [http-nio-0.0.0.0-8080-exec-5] INFO  c.ifclass.ifclass.util.log.AppLogger - CRUD_SUCCESS | Entidade: Disciplina | Operação: CRIACAO | Detalhes: ID: 2, Nome: ad
2025-10-24 00:46:54 [http-nio-0.0.0.0-8080-exec-5] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 13ms | URI: /api/disciplinas
2025-10-24 00:46:54 [http-nio-0.0.0.0-8080-exec-10] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/disciplinas | IP: 192.168.18.6
2025-10-24 00:46:54 [http-nio-0.0.0.0-8080-exec-10] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 5ms | URI: /api/disciplinas
2025-10-24 00:47:07 [http-nio-0.0.0.0-8080-exec-1] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: DELETE | URI: /api/disciplinas/2 | IP: 192.168.18.6
2025-10-24 00:47:07 [http-nio-0.0.0.0-8080-exec-1] INFO  c.ifclass.ifclass.util.log.AppLogger - CRUD_SUCCESS | Entidade: Disciplina | Operação: EXCLUSAO | Detalhes: ID: 2
2025-10-24 00:47:07 [http-nio-0.0.0.0-8080-exec-1] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 12ms | URI: /api/disciplinas/2
2025-10-24 00:47:07 [http-nio-0.0.0.0-8080-exec-3] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/disciplinas | IP: 192.168.18.6
2025-10-24 00:47:07 [http-nio-0.0.0.0-8080-exec-3] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 3ms | URI: /api/disciplinas
2025-10-24 00:50:10 [http-nio-0.0.0.0-8080-exec-5] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/disciplinas | IP: 192.168.18.6
2025-10-24 00:50:10 [http-nio-0.0.0.0-8080-exec-10] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/cursos | IP: 192.168.18.6
2025-10-24 00:50:10 [http-nio-0.0.0.0-8080-exec-5] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 2ms | URI: /api/disciplinas
2025-10-24 00:50:10 [http-nio-0.0.0.0-8080-exec-10] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 1ms | URI: /api/cursos
2025-10-24 00:50:18 [http-nio-0.0.0.0-8080-exec-7] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/cursos | IP: 192.168.18.6
2025-10-24 00:50:18 [http-nio-0.0.0.0-8080-exec-3] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_REQUEST | Method: GET | URI: /api/disciplinas | IP: 192.168.18.6
2025-10-24 00:50:18 [http-nio-0.0.0.0-8080-exec-3] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 1ms | URI: /api/disciplinas
2025-10-24 00:50:18 [http-nio-0.0.0.0-8080-exec-7] INFO  c.i.i.c.c.i.LoggingInterceptor - HTTP_RESPONSE | Status: 200 | Duration: 1ms | URI: /api/cursos
2025-10-24 00:51:31 [restartedMain] INFO  c.ifclass.ifclass.IfclassApplication - Starting IfclassApplication using Java 17.0.12 with PID 70644 (C:\Users\mathe\OneDrive\Área de Trabalho\sistemasEmpresa\trabalhopps\ifclass-backend\ifclass\target\classes started by mathe in C:\Users\mathe\OneDrive\Área de Trabalho\sistemasEmpresa\trabalhopps\ifclass-backend\ifclass)
2025-10-24 00:51:31 [restartedMain] DEBUG c.ifclass.ifclass.IfclassApplication - Running with Spring Boot v3.5.0, Spring v6.2.7
2025-10-24 00:51:31 [restartedMain] INFO  c.ifclass.ifclass.IfclassApplication - No active profile set, falling back to 1 default profile: "default"
2025-10-24 00:51:31 [restartedMain] DEBUG com.ifclass.ifclass.util.JwtFilter - Filter 'jwtFilterRegistration' configured for use
2025-10-24 00:51:31 [restartedMain] DEBUG c.i.i.u.s.SecurityHeadersFilter - Filter 'securityHeadersFilter' configured for use
2025-10-24 00:51:32 [restartedMain] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-10-24 00:51:33 [restartedMain] INFO  c.ifclass.ifclass.IfclassApplication - Started IfclassApplication in 1.896 seconds (process running for 4718.671)
2025-10-24 00:51:35 [restartedMain] INFO  c.ifclass.ifclass.IfclassApplication - Starting IfclassApplication using Java 17.0.12 with PID 70644 (C:\Users\mathe\OneDrive\Área de Trabalho\sistemasEmpresa\trabalhopps\ifclass-backend\ifclass\target\classes started by mathe in C:\Users\mathe\OneDrive\Área de Trabalho\sistemasEmpresa\trabalhopps\ifclass-backend\ifclass)
2025-10-24 00:51:35 [restartedMain] DEBUG c.ifclass.ifclass.IfclassApplication - Running with Spring Boot v3.5.0, Spring v6.2.7
2025-10-24 00:51:35 [restartedMain] INFO  c.ifclass.ifclass.IfclassApplication - No active profile set, falling back to 1 default profile: "default"
2025-10-24 00:51:36 [restartedMain] DEBUG com.ifclass.ifclass.util.JwtFilter - Filter 'jwtFilterRegistration' configured for use
2025-10-24 00:51:36 [restartedMain] DEBUG c.i.i.u.s.SecurityHeadersFilter - Filter 'securityHeadersFilter' configured for use
2025-10-24 00:51:37 [restartedMain] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-10-24 00:51:37 [restartedMain] INFO  c.ifclass.ifclass.IfclassApplication - Started IfclassApplication in 1.61 seconds (process running for 4722.918)
2025-10-24 00:51:42 [restartedMain] INFO  c.ifclass.ifclass.IfclassApplication - Starting IfclassApplication using Java 17.0.12 with PID 70644 (C:\Users\mathe\OneDrive\Área de Trabalho\sistemasEmpresa\trabalhopps\ifclass-backend\ifclass\target\classes started by mathe in C:\Users\mathe\OneDrive\Área de Trabalho\sistemasEmpresa\trabalhopps\ifclass-backend\ifclass)
2025-10-24 00:51:42 [restartedMain] DEBUG c.ifclass.ifclass.IfclassApplication - Running with Spring Boot v3.5.0, Spring v6.2.7
2025-10-24 00:51:42 [restartedMain] INFO  c.ifclass.ifclass.IfclassApplication - No active profile set, falling back to 1 default profile: "default"
